text,label
"23, 2016 (P) September March 2016 The rupee moved in a narrow range against the US 23 over over March dollar and the euro in H1.",neutral
"Figures in parentheses are z-statistics; Rivera, Alvaro Santos (2015), “Bank Capital and ar1 and ar2 are tests for first-order and second-order serial correlation, respectively.",neutral
"per cent in 2024 and the pre-pandemic historical 3 On August 3, OPEC+ members again agreed to accelerate their scheduled production increases.",neutral
Chapter V External Environment longer-term refinancing operations (TLTRO) III for one balances of banks.,neutral
"Demand and Output Domestic economic activity remained buoyant in H1:2025-26, driven by strong private consumption and robust investment.",neutral
"With the participants continued for conducting repo/reverse repo in the call money market being entities under its operations as bids received in such auctions regulatory purview, the Reserve Bank has better provide useful signal for assessing the true extent control over the WACR.",neutral
"Banco de México, which cut its policy rate by 25 categorised the COVID-19 as a pandemic, which led bps in each of its meeting since August 2019 as growth to a tailspin in the markets and financing conditions stagnated for several quarters, effected a 50 bps cut tightened worldwide.",neutral
"Monetary Policy Report October 2024 References Table IV.1.1: Monetary Policy Announcement Impact on BSE Sensex Anderson, M. (2010).",neutral
"Monetary Policy Report April 2021 Chart II.11: Retail Price Margins a: Cereals b: Pulses c: Vegetables d: Edible Oil Sources: Department of Consumer Affairs, Ministry of Consumer Affairs, Food and Public Distribution; and RBI staff estimates.",neutral
"MONETARY POLICY REPORT APRIL 2016 in manufacturing sector slowed down, value of Chart II.15: WageGrowthand Inflation production in manufacturing sector decelerated at a 8.0 in Rural Areas much faster pace leading to an increase in unit labour 7.0 cost (as measured by ratio of staff cost to value of production, Chart II.16).",neutral
"In Q3, carefully assess incoming data, the evolving outlook, the bank kept the rates unchanged.",neutral
short-term credit from abroad were the main sources overall funding provided by banks and non-banks to of foreign non-bank funding to the commercial the commercial sector improved by 14 per cent.,neutral
segment – the share of the call money market in Turnover in the three overnight segments undergoes the total inter-bank overnight market turnover marked intra-day variations.,neutral
"From a cross-country perspective, the across market segments since early November 2024 depreciation of INR’s 40-currency REER remained (Chart IV.22).",neutral
"In the Eurozone, the composite PMI 2024 2024 2024 2024 (E) (P) (P) in March, rose to 50.9 from 50.2 in February, driven Quarter-on-quarter, seasonally adjusted, annualised rate (q-o-q, saar) by expansion in services activity while manufacturing Canada 1.8 2.8 2.2 2.6 sector remained in contraction zone despite climbing Euro area 1.3 0.7 1.7 0.9 to 26 month-high at 48.6.",neutral
"The escalation I.5 Conclusion of war, continued supply chain disruptions, global Economic activity was recovering from the ebbing of financial market volatility emanating from monetary the Omicron wave when the fallout of the Ukraine- policy normalisation in major advanced economies Russia conflict has overcast the near-term outlook and the evolving COVID-19 trajectory pose downside with heightened uncertainties.",neutral
"of 17 select central banks for 2018 and 2019, most of them, Domestic and global shocks to key conditioning variables including the RBI, were initially optimistic about economic such as global crude oil prices, global trade and growth, activity (i.e., negative forecast errors)5.",neutral
Although remaining in the expansionary CPI items continued to remain muted (Chart II.6b).,neutral
"CRR Balances$ -212 -82 -148 -230 -442 C. Bank Reserves (A+B) -261 280 381 660 399 ˆ : Calculations are based on data pertaining to last Friday of the month; first half variation is calculated over March 31,2018.",neutral
The Reserve is that global growth has repeatedly disappointed Bank is guided by the need to contain undue volatility in the foreign initial expectations in the past few years (Chart I.3).,neutral
"14 Prior to April 8, 2022, the fixed rate reverse repo (FRRR) acted as the floor of the LAF corridor.",neutral
"Money market interest rates hardened during H2:2022-23, while bond yields were largely range-bound.",neutral
"The unemployment V.1 Global Economic Conditions rate also edged up to 4.3 per cent, but remained low.",neutral
The Bank of England funds rate by 50 bps to 4.75-5.00 per cent (Chart V.5a).,neutral
High frequency indicators Global growth is projected to remain steady in 2024 for Q1:2024 point to rebound in manufacturing and but with divergent trajectories across countries.,neutral
"Corporates September 26) from `10.09 lakh crore in H2:2021-22 remained the major issuers of CPs, with their share (Chart IV.5a), as the appetite for bank credit improved.",neutral
World Bank estimates of April considered baseline scenario of a global pandemic and extreme scenario of extreme global pandemic.,neutral
"References: Bhattarai, Saroj, Arpita Chatterjee, and Woong Yong Park (2015), “Effects of US Quantitative Easing on Emerging Market Economies”, Federal Reserve Bank of Dallas, Working Paper No.",neutral
"Second, the transmission of past reductions in the policy rate to bank lending rates has been improving, with favourable implications for Source: Consumer Confidence Survey, RBI.",neutral
"In Japan, CPI inflation excluding fresh Turkey 5.0 ± 2.0 54.4 46.7 39.8 36.1 33.5 33.0 food — the Bank of Japan's prefered inflation metric Memo: — declined from 3.2 per cent in March to 2.7 per 2023 2024 2025 2026 cent in August.",neutral
"Over time, various criteria have been devised for granting special category to a state, which, inter alia, include: economic and first half of the year in a departure from the typical infrastructural backwardness; non-viable nature of state finances; hilly and pattern of market borrowings (Table III.4).",neutral
"It is expected to increase gradually continue to remain, the impact of previous policy rate to 3.6 per cent in Q4 and further to 4.2 per cent in reductions are still unfolding.",neutral
"With resumption of and remained range-bound in Q2, in part due to the capital flows, most emerging market currencies have Monetary Policy Report October 2020 Chart V.8: Bond Yields and Currency Movements a: 10-year Sovereign Bond Yields in Select AEs b: Currency Indices Sources: Bloomberg.",neutral
"Consequently, excess SLR maintained by all scheduled commercial banks increased to 11.1 per cent of net demand and time liabilities (NDTL) in Q2:2020-21 (up to August 28) from 7.1 per cent a year ago (Chart IV.24).",neutral
The number of dematerialised (Demat) accounts with the country’s two main depositories has gone up from 5.5 crore at end-March 2021 to 6.49 crore at end-July 2021.,neutral
"Sector- wise, while credit to industry continued to grow for segments with unchanged risk weight, the growth above its long-term average, personal loans recorded rate of targeted sectors, i.e., ‘unsecured personal loans’ moderation.",neutral
